275|245723b2e1dec714f355d16c6519ed58bad31598418645dacdc9cff212fc9bcb|110
276|790a7ad12645baef87fab9be11cea69c777f2b48d1f096c8b2b26d875e21dfdf|113
277|4872b147003af2dda41eb6ab649d1b3ea6ec9319bb7aad53e1266bd4e6011a7e|257
278|0bbafa4c9ad70a9af255f9fc2f86454cdd992fb4e20840754cbe9fafc3b1708e|106
279|36beaf7147e7f7b2c73fce4540e087bda4028dd189a32f162bb7c3accde45a5b|114
280|b60cbd80d8bf00ac1bd369b48f92f19318127b5400a00998a68a5a98cc8f6dc3|72
281|0d15f85b06e0abed3264ed87f85a2838e41bb7ffec16c8c00bd72a9540ebb891|104
282|dfe639fd331dfe7f0e018fe9c2936f5d5273a29ac430d1a14b06afe7bbc333ed|6
283|2b4e30085efdcc355243dc40c9be2315da64270fab569280f1857ca19e028887|150
284|990577ca18cb42561584fa689c0c264b4f436ed8f22e2a307ddf2a41664a7570|670
285|646f870b6aafa5656459ef8fad6697dd2be21b4f7ba9aa3cc1508b84c288563f|170
286|19805f129d4e1fc4a4bfa5aab8fb923f1f8868bc30d52b2544703f4350592c9b|5
287|c6b19b0b072d4fb159f6ba98cbfeb33cb664b770b16c25e2908f7edc851e5ace|81
288|2f6ee44897c27d88ccce975fdded873e49786348c93086a05ffe9e77bddcf2e4|49
289|506876e667af1057a87d71592f8588451ac43ee857790a94921771dd42cc1076|805
290|b84d0f6cc23acbc7d3f6cb390f7d9925e0ee36baf0265c78701128073e1ce126|51
291|da717028f5b939899c242c1d8cb2dba311a87a45927c56e78ee5ff2b279b1475|116
292|e5a911df47242c23aa8df2bbfa9c23837ba3d63e06ef88a3474411bfdf2ebf29|192
293|fc94ebf75859963c66b050447881ca98bec8afc409743a182d79a9234f5c4937|221
294|e61f20947c3830ff2ea2fa9ca54b54eb5be9c33ae1ebc8f68a2ffcd9064ee769|67
295|dafb39bc28d5a6d6260a32ea08571f910b302b916fd70b5f9c9b5c8c85b78be1|54
296|6f66be87f515add29eb50e5e45cabd1ed454f25519557e08fd9d30525dcd35af|92
297|c2c0b51150994bdd18561bb01025e215b65d6096dbe0664d9d61904d82c0be46|244
